nb,nu,nd,ns,ne,nm,μu,μd,μe,P,e
0.0027523342799999997,0.002752329894793412,0.0029492521340158603,0.00255539827313706,1.177772526762051e-8,0.0,0.30061433706696433,0.307653064369292,0.007038727302327675,-3.495961112691458e-5,0.002555872086782287
0.002813497264,0.0028134924144977177,0.0030118656096389147,0.002615111281539476,1.1533572447047142e-8,0.0,0.3028247053426643,0.30981445491225756,0.006989749569593269,-1.6778937275075323e-5,0.0026120928076402536
0.0028746602479999997,0.0028746533924318366,0.003074457376824166,0.002674844446681602,1.129954754594726e-8,0.0,0.30500321334305036,0.3119453637379796,0.006942150394929262,1.5373399901636494e-6,0.0026687093089651417
0.002935823232,0.0029358168101037536,0.003137027247971637,0.002734596144047233,1.1074217998596187e-8,0.0,0.30715112223933444,0.31404681690066977,0.006895694661335351,1.99874867039256e-5,0.0027257166538760106
0.002996986216,0.002996979104624841,0.003199580191362377,0.002794369755257997,1.0858334052028556e-8,0.0,0.30926936415912626,0.3161199555772953,0.0068505914181690095,3.857009122168009e-5,0.002783110996108005
0.0030581492,0.003058142852351922,0.0032621176927665574,0.0028541654151800515,1.065105186150839e-8,0.0,0.3113590291589562,0.31816574833195027,0.006806719172994099,5.72837737691593e-5,0.0028408884803171543
0.003119312184,0.003119307166164054,0.003324635270668824,0.0029139776181133737,1.0451255142521139e-8,0.0,0.3134210335653984,0.32018492274445304,0.006763889179054644,7.612567772966397e-5,0.0028990406548158364
0.0031804751679999996,0.003180467984935291,0.003387128431859689,0.0029738008994270666,1.025840884473501e-8,0.0,0.3154561411719312,0.3221781694420674,0.006722028270136174,9.509264332857375e-5,0.002957558151181616
0.003241638152,0.0032416327439452014,0.0034496087327692457,0.0030336452199479337,1.0072598521109495e-8,0.0,0.31746545207049964,0.3241466474898677,0.00668119541936805,0.00011418600790654191,0.0030164454974922613
0.0033028011359999996,0.0033027934170517218,0.003512073507249889,0.0030935069852335447,9.894159846361555e-9,0.0,0.31944951294066687,0.3260910200341452,0.006641507093478304,0.00013340269435401615,0.003075693600490504
0.0033639641199999996,0.003363958019196004,0.0035745211927329943,0.0031533837039847464,9.72128283856337e-9,0.0,0.3214093544293999,0.32801195248570286,0.006602598056302955,0.00015274158721315892,0.003135299273560462
0.003425127104,0.0034251223815029105,0.0036369582075052084,0.0032132805869603625,9.555047255058783e-9,0.0,0.32334557417696524,0.3299103204673043,0.006564746290339032,0.0001722019725686069,0.0031952607291909838
0.003486290088,0.0034862847769260457,0.0036993760952745407,0.00327318862107439,9.394184246060908e-9,0.0,0.325258817461473,0.3317865150217953,0.006527697560322298,0.00019178037168231243,0.003255567501518326
0.0035474530719999996,0.003547446486815563,0.0037617792532853374,0.0033331111642474543,9.238759463598395e-9,0.0,0.3271497919947754,0.33364128938382187,0.006491497389046447,0.00021147632532866683,0.003316218501861587
0.003608616056,0.0036086088643445704,0.003824168528549175,0.00339304820962326,9.088382432008382e-9,0.0,0.32901917530708175,0.3354752596865723,0.006456084379490575,0.00023128870222541287,0.0033772105284551007
0.00366977904,0.003669770837414959,0.0038865438272850878,0.003452998883637328,8.942883927265429e-9,0.0,0.330867541597733,0.33728898803978213,0.006421446442049089,0.0002512159524531186,0.003438539093817454
0.003730942024,0.0037309331497939395,0.003948905681851995,0.003512962948804447,8.801956814485151e-9,0.0,0.33269549365325607,0.3390830303938881,0.006387536740632019,0.0002712568970198575,0.003500200832945036
